full_name,pdes,q,ad,a,e,i,om,w,tp,moid,per,per_y,t_jup,pr_class,dt_class,neo,pha
303029 (2003 YV9),303029,2.032908979,3.094660829,2.563784904,0.207067264,4.825100897,268.1654322,167.1881277,2460459.929,1.04722,1499.411391,4.105164657,3.398,Asteroid,MBA,N,N
112526 (2002 PJ32),112526,2.711526302,3.260244811,2.985885556,0.091885389,2.413088764,307.6087146,293.1861364,2459656.371,1.69923,1884.552167,5.159622634,3.25,Asteroid,MBA,N,N
 48493 (1992 WG),48493,2.589900242,3.459287443,3.024593842,0.143719661,12.41129246,53.36868718,353.7969487,2460484.417,1.59935,1921.316986,5.260279223,3.194,Asteroid,MBA,N,N
308238 (2005 EC328),308238,2.250494013,2.781057174,2.515775593,0.105447235,5.111082418,183.6460821,1.232130981,2460726.985,1.25102,1457.492324,3.990396506,3.446,Asteroid,MBA,N,N
192891 (1999 XK117),192891,1.801430555,3.458529832,2.629980193,0.315040258,4.211127161,313.2306513,75.52564587,2460786.232,0.811076,1557.855398,4.265175629,3.324,Asteroid,MBA,N,N
 72082 (2000 YG40),72082,1.766566759,2.859243969,2.312905364,0.236213125,2.511307755,245.1586552,152.4072881,2460746.506,0.773536,1284.799094,3.517588212,3.544,Asteroid,MBA,N,N
566760 (2018 UW18),566760,2.774532151,3.3923896,3.083460876,0.100188955,10.22695324,1.994267613,111.6039473,2460770.814,1.80949,1977.680313,5.414593601,3.195,Asteroid,MBA,N,N
496830 (1995 UM81),496830,2.369507221,3.880606319,3.12505677,0.241771464,25.82972258,11.94965434,85.34157115,2460364.633,1.5403,2017.833341,5.524526601,3.019,Asteroid,MBA,N,N
184408 (2005 MZ22),184408,1.707133422,2.987786531,2.347459977,0.272774216,9.729032592,155.4641567,161.996545,2460143.404,0.696627,1313.698553,3.596710617,3.49,Asteroid,MBA,N,N
300752 (2007 VX211),300752,2.529176809,2.972715579,2.750946194,0.080615675,4.755627361,187.2562941,69.75206565,2460364.977,1.51859,1666.562368,4.562799092,3.336,Asteroid,MBA,N,N
359108 (2009 BH23),359108,1.962506762,2.787547828,2.375027295,0.17369086,5.390718803,0.967420275,87.62446997,2460079.784,0.986346,1336.907423,3.660253039,3.516,Asteroid,MBA,N,N
615529 (2003 SC451),615529,2.849043203,3.177779635,3.013411419,0.054545561,12.63135785,131.3109892,322.966681,2460880.639,1.87414,1910.671701,5.23113402,3.21,Asteroid,MBA,N,N
221846 (2008 FR80),221846,2.133324192,2.512106551,2.322715372,0.081538695,3.778016039,198.0768402,89.29355983,2460034.6,1.12052,1292.981819,3.53999129,3.569,Asteroid,MBA,N,N
 77003 (2001 CT4),77003,2.07082156,2.490426766,2.280624163,0.091993502,3.377763882,31.72494202,41.05790116,2460523.475,1.08554,1257.995272,3.444203346,3.598,Asteroid,MBA,N,N
335123 (2004 TF272),335123,2.207058898,2.922342122,2.56470051,0.13944771,2.706452179,313.6266908,93.15928949,2460816.936,1.21768,1500.214691,4.107363973,3.418,Asteroid,MBA,N,N
622633 (2014 OU265),622633,2.117160816,3.401078549,2.759119682,0.232668003,8.828742893,92.84696736,247.8686536,2460297.998,1.12652,1673.995306,4.583149365,3.286,Asteroid,MBA,N,N
588527 (2008 FL17),588527,2.013975217,2.809872486,2.411923852,0.164992205,2.629344269,88.25195931,331.9357014,2459651.222,1.02598,1368.18182,3.745877673,3.499,Asteroid,MBA,N,N
303213 (2004 JZ20),303213,2.625147193,3.110017991,2.867582592,0.084543476,14.72507184,207.2462793,325.8295319,2460085.473,1.63771,1773.667996,4.85603832,3.245,Asteroid,MBA,N,N
252999 (2002 QM134),252999,2.055317473,2.828604829,2.441961151,0.158333263,3.553965463,94.81261827,197.6388389,2460747.942,1.03885,1393.819553,3.816069959,3.481,Asteroid,MBA,N,N
421598 (2014 OP228),421598,2.006406606,2.857892336,2.432149471,0.175047985,2.226824989,203.0778655,175.9935244,2459738.854,1.00775,1385.427549,3.793093905,3.485,Asteroid,MBA,N,N
 64519 (2001 VQ96),64519,2.150532075,2.715966331,2.433249203,0.116189138,16.48293121,119.3251481,62.70815537,2459572.915,1.20476,1386.367317,3.795666851,3.441,Asteroid,MBA,N,N
495384 (2014 QX129),495384,1.965513908,2.738637295,2.352075602,0.164349179,1.070132972,337.1159037,301.8593439,2460671.637,0.948672,1317.574989,3.607323721,3.538,Asteroid,MBA,N,N
 52471 (1995 SG4),52471,1.765681191,2.805807166,2.285744179,0.227524581,21.68581888,312.5258206,42.19619578,2460058.196,0.797456,1262.23396,3.45580824,3.476,Asteroid,MBA,N,N
152589 (1995 ME3),152589,2.190973578,3.140773558,2.665873568,0.178140477,11.38998453,199.9734394,187.1042383,2460001.062,1.19472,1589.855852,4.352788096,3.333,Asteroid,MBA,N,N
611788 (2007 EO240),611788,2.897789378,3.327304954,3.112547166,0.068997441,10.98300405,36.14475886,233.7584045,2460536.642,1.89801,2005.729392,5.491387795,3.187,Asteroid,MBA,N,N
501461 (2014 AS49),501461,2.775145249,3.30957765,3.04236145,0.087831839,10.50958521,114.1538978,45.29886386,2460731.231,1.79573,1938.271638,5.306698531,3.208,Asteroid,MBA,N,N
112633 (2002 PR78),112633,2.460709917,2.702859061,2.581784489,0.046895693,6.177256192,104.4213055,116.6894131,2459678.235,1.45745,1515.229468,4.148472191,3.414,Asteroid,MBA,N,N
360969 (2005 UB209),360969,2.464909364,3.620349964,3.042629664,0.189875326,16.98748996,217.621062,303.9954414,2460100.915,1.51168,1938.52796,5.307400302,3.146,Asteroid,MBA,N,N
320140 (2007 EX214),320140,2.705285631,3.132870589,2.91907811,0.073239725,2.335962805,40.83051768,101.7097414,2459403.574,1.71762,1821.658653,4.987429577,3.275,Asteroid,MBA,N,N
173995 (2001 XV204),173995,2.663512372,3.419726905,3.041619638,0.12431116,10.44828726,106.5360685,267.4067773,2459750.656,1.68937,1937.562776,5.304757771,3.203,Asteroid,MBA,N,N
241263 (2007 TB350),241263,1.950661989,2.811667427,2.381164708,0.180795019,2.458608274,79.59623979,208.3349953,2459589.895,0.934097,1342.092911,3.674450134,3.515,Asteroid,MBA,N,N
388965 (2008 TP90),388965,1.987811783,3.160472828,2.574142305,0.227777043,3.914909111,189.6131275,211.9125322,2460812.111,0.996347,1508.50674,4.130066367,3.388,Asteroid,MBA,N,N
 96127 (2202 T-3),96127,2.921376695,3.31087245,3.116124572,0.06249682,8.946777509,221.6417595,229.8841636,2459847.364,1.94584,2009.188313,5.500857804,3.196,Asteroid,MBA,N,N
 59618 (1999 JR70),59618,2.210156849,2.977245503,2.593701176,0.147875295,4.749006198,121.7909823,174.0514238,2460708.125,1.19367,1525.732282,4.177227329,3.398,Asteroid,MBA,N,N
540566 (2017 SJ127),540566,3.040484794,3.215961281,3.128223038,0.028047311,12.77846827,80.81259875,60.13362224,2460653.828,2.07493,2020.900782,5.532924797,3.175,Asteroid,MBA,N,N
493387 (2014 WX136),493387,2.028554143,3.048905921,2.538730032,0.200957125,3.780342281,237.5370403,91.48491873,2459647.616,1.02117,1477.485433,4.045134656,3.415,Asteroid,MBA,N,N
 23853 (1998 RZ35),23853,2.380672846,2.919853459,2.650263152,0.10172209,12.95683804,175.9788667,354.179924,2459737.613,1.38528,1575.911862,4.314611532,3.347,Asteroid,MBA,N,N
  5499 (1981 SU2),5499,1.963668106,2.573356555,2.26851233,0.134380678,2.121233109,312.7907724,84.59306468,2459964.726,0.971232,1247.987235,3.416802833,3.601,Asteroid,MBA,N,N
529299 (2009 UY126),529299,2.208412637,3.243764147,2.726088392,0.189896907,7.327347268,224.9590331,121.3492815,2459910.596,1.21204,1644.024658,4.501094204,3.318,Asteroid,MBA,N,N
111206 (2001 WM29),111206,1.837908292,2.483792644,2.160850468,0.149451422,4.465311228,156.732612,195.0199043,2460168.89,0.831727,1160.207046,3.176473774,3.679,Asteroid,MBA,N,N
270078 (2001 QG1),270078,1.899196294,2.883944194,2.391570244,0.205878941,1.739194085,220.592434,129.2077586,2460294.735,0.893022,1350.899804,3.698562093,3.502,Asteroid,MBA,N,N
 89242 (2001 UP157),89242,2.540491613,2.888613537,2.714552575,0.064121419,4.743232139,180.2296646,160.1250932,2460084.457,1.53192,1633.600332,4.472553955,3.353,Asteroid,MBA,N,N
443669 (2015 HA43),443669,2.547880815,3.607901892,3.077891354,0.172199236,16.6912146,184.9174798,73.97181463,2459231.771,1.59456,1972.324435,5.399930008,3.142,Asteroid,MBA,N,N
527198 (2007 TP164),527198,1.823444803,2.909773965,2.366609384,0.229511716,6.369820754,205.2185753,178.0898192,2459706.949,0.826109,1329.806037,3.640810505,3.503,Asteroid,MBA,N,N
 30214 (2000 GS125),30214,1.973978386,2.627089156,2.300533771,0.14194766,7.369039046,110.6529389,243.5946606,2459751.996,0.980354,1274.504421,3.489402932,3.567,Asteroid,MBA,N,N
404011 (2012 CP10),404011,2.557218582,3.453557412,3.005387997,0.149121982,5.155398826,327.5729359,165.2138638,2459734.15,1.57053,1903.045834,5.210255535,3.228,Asteroid,MBA,N,N
597288 (2006 XJ74),597288,2.18360378,4.034150346,3.108877063,0.297622989,24.08971529,281.3072507,87.12876643,2459807.185,1.33111,2002.182909,5.481678054,3.021,Asteroid,MBA,N,N
467537 (2007 RM296),467537,2.932220857,3.443901254,3.188061055,0.080249466,15.04395966,236.4483139,156.7119963,2460514.31,1.94503,2079.162205,5.69243588,3.139,Asteroid,MBA,N,N
287353 (2002 UL7),287353,2.118373416,3.181390769,2.649882093,0.200578236,9.59323604,157.9508417,195.9993635,2460338.977,1.11392,1575.571993,4.313681021,3.342,Asteroid,MBA,N,N
 26188 Zengqingcun (1996 YE2),26188,2.102817992,2.53072065,2.316769321,0.092349,4.658670732,297.889168,136.7041056,2460637.781,1.11961,1288.020031,3.526406657,3.57,Asteroid,MBA,N,N
500435 (2012 TY154),500435,2.69313219,3.391927224,3.042529707,0.114837833,11.52511587,20.19710272,313.206474,2459898.702,1.69918,1938.432434,5.307138766,3.199,Asteroid,MBA,N,N
439850 (1998 TK3),439850,1.864847928,3.410459491,2.637653709,0.292989856,13.24009444,214.091404,180.7952271,2460528.205,0.870662,1564.678421,4.283856047,3.298,Asteroid,MBA,N,N
606674 (2018 RH32),606674,1.818013611,3.420152112,2.619082861,0.305858689,29.14106816,182.5384856,256.5291962,2460058.947,1.011,1548.182966,4.238693953,3.167,Asteroid,MBA,N,N
198838 (2005 GB54),198838,2.415097097,3.853323066,3.134210081,0.229439944,18.40911111,211.2279809,313.6282767,2459357.849,1.4548,2026.705199,5.548816425,3.094,Asteroid,MBA,N,N
325856 (2010 TL84),325856,2.066483527,2.655916637,2.361200082,0.124816426,7.651746382,20.59257542,342.6536603,2460754.082,1.06525,1325.249385,3.628335071,3.529,Asteroid,MBA,N,N
 79158 (1993 FB17),79158,2.740527457,3.513138911,3.126833184,0.123545359,16.18837201,176.8192867,112.4243425,2459633.938,1.77368,2019.554118,5.52923783,3.142,Asteroid,MBA,N,N
240730 (2005 JK),240730,2.247169179,4.102152355,3.174660767,0.29215455,20.54927308,14.81225717,249.0051908,2459787.835,1.32262,2066.067063,5.656583335,3.038,Asteroid,MBA,N,N
313367 (2002 JL27),313367,1.945033997,2.82958726,2.387310629,0.185261451,7.574212124,83.46028817,207.4320491,2460657.845,0.931626,1347.292289,3.688685254,3.499,Asteroid,MBA,N,N
337386 (2001 QG144),337386,1.901883369,2.82408553,2.362984449,0.195135047,1.490090819,160.9358065,157.4063142,2460047.088,0.888196,1326.751912,3.632448767,3.523,Asteroid,MBA,N,N
596527 (2005 VN143),596527,2.011620286,2.824887153,2.41825372,0.168151683,3.186147907,99.56072466,207.8472384,2460202.595,0.996801,1373.571349,3.7606334,3.494,Asteroid,MBA,N,N
 83542 (2001 SP166),83542,2.751798565,2.922703536,2.837251051,0.030118056,1.882203992,181.2355824,265.2058547,2459547.387,1.76752,1745.601374,4.779196096,3.309,Asteroid,MBA,N,N
297671 (2001 UA88),297671,2.203023297,2.292024462,2.24752388,0.019799826,4.520289865,43.85433151,340.452158,2460815.798,1.20532,1230.707647,3.369493899,3.625,Asteroid,MBA,N,N
529133 (2009 SV34),529133,2.015654017,3.429204489,2.722429253,0.259611975,14.26369308,201.4726851,183.3171367,2460048.875,1.01871,1640.715689,4.492034739,3.265,Asteroid,MBA,N,N
604646 (2015 TS19),604646,2.854222549,3.351897851,3.1030602,0.080191049,9.922297547,226.3967325,117.2399538,2461138.871,1.86447,1996.566264,5.466300516,3.193,Asteroid,MBA,N,N
219422 (2000 SY335),219422,2.204925479,3.029558711,2.617242095,0.157538585,5.645183619,63.33311683,1.272831771,2459690.174,1.21723,1546.551092,4.234226126,3.382,Asteroid,MBA,N,N
 39063 (2000 UZ110),39063,2.586933381,2.957283975,2.772108678,0.066799436,4.482275718,22.30283006,200.3648305,2459391.726,1.57796,1685.830106,4.615551283,3.329,Asteroid,MBA,N,N
460103 (2014 PW8),460103,2.240369297,2.824772702,2.532571,0.115377497,2.233266484,238.1470491,61.68086885,2459781.121,1.22517,1472.112062,4.030423167,3.44,Asteroid,MBA,N,N
470031 (2006 SX10),470031,2.42707426,3.431462355,2.929268308,0.171440099,10.75479093,290.8772189,68.26628568,2459545.959,1.44671,1831.205804,5.013568252,3.229,Asteroid,MBA,N,N
324761 (2007 GC18),324761,2.619633281,3.496472018,3.058052649,0.14336554,3.594555871,330.6905155,333.4791462,2460459.533,1.60452,1953.286121,5.347805944,3.216,Asteroid,MBA,N,N
 47039 (1998 WA3),47039,2.498719886,3.692747713,3.095733799,0.192850533,17.12792104,124.2108368,299.6379351,2460857.057,1.56055,1989.499527,5.446952845,3.127,Asteroid,MBA,N,N
418063 (2007 VE190),418063,2.034034984,2.565709317,2.299872151,0.115587802,6.940243502,22.68508661,25.49402351,2460766.456,1.04459,1273.95465,3.487897742,3.574,Asteroid,MBA,N,N
125697 (2001 XJ92),125697,2.320394727,2.755543485,2.537969106,0.085727749,1.755621952,243.5274113,246.3178046,2459865.41,1.33444,1476.821219,4.043316137,3.441,Asteroid,MBA,N,N
597001 (2006 QY76),597001,1.983341711,2.761155117,2.372248414,0.163940126,1.055769151,348.9900772,344.3633318,2460650.368,0.972495,1334.561753,3.653830946,3.525,Asteroid,MBA,N,N
588628 (2008 LF1),588628,2.942249795,3.397873093,3.170061444,0.071863481,10.23984445,138.5861702,142.5234179,2461052.256,1.93302,2061.578835,5.644295237,3.174,Asteroid,MBA,N,N
195723 (2002 PL69),195723,2.635446784,3.527610279,3.081528532,0.144759895,9.326191089,243.2790794,63.57597954,2460280.027,1.63646,1975.821544,5.409504571,3.191,Asteroid,MBA,N,N
580395 (2015 BZ378),580395,2.004218589,3.322690761,2.663454675,0.247511659,12.94038041,325.4029415,341.8317269,2459431.956,0.993381,1587.692498,4.346865157,3.305,Asteroid,MBA,N,N
292388 (2006 SA267),292388,3.022187454,3.231037637,3.126612545,0.033398795,9.491988543,359.7377042,122.536533,2460552.163,2.04685,2019.340363,5.528652602,3.192,Asteroid,MBA,N,N
550852 (2012 TS289),550852,2.27173346,3.01765813,2.644695795,0.141022773,8.649142305,299.4553977,356.1110446,2460540.08,1.25527,1570.948739,4.301023241,3.363,Asteroid,MBA,N,N
231432 (2007 EJ142),231432,2.139258911,2.672088121,2.405673516,0.11074429,6.220879398,340.014419,289.1771964,2459896.042,1.13236,1362.866943,3.731326332,3.507,Asteroid,MBA,N,N
530447 (2011 HH25),530447,2.371485478,2.718667073,2.545076275,0.068206521,7.644581955,43.95637916,156.4407601,2460067.624,1.36846,1483.028956,4.060311995,3.428,Asteroid,MBA,N,N
519336 (2011 FJ159),519336,2.285456094,2.798567339,2.542011716,0.100926216,15.25073147,13.77466387,53.225033,2459604.13,1.32497,1480.351161,4.052980592,3.389,Asteroid,MBA,N,N
105064 (2000 KH63),105064,2.588373093,3.715812561,3.152092827,0.178839826,8.979230085,167.008541,356.9814232,2459575.753,1.59482,2044.075463,5.596373614,3.164,Asteroid,MBA,N,N
205057 (1999 JW44),205057,1.947770996,2.74985246,2.348811728,0.170741966,0.630591079,12.67120732,223.1691619,2460537.318,0.935359,1314.833428,3.599817736,3.539,Asteroid,MBA,N,N
366588 (2002 TO240),366588,2.246137881,3.980388698,3.11326329,0.278526205,15.21385117,275.3715985,94.70052549,2460691.819,1.30667,2006.421639,5.493283062,3.105,Asteroid,MBA,N,N
189289 (2005 UT11),189289,2.663518142,2.888458292,2.775988217,0.040515329,5.714088154,91.47540069,205.0972703,2459940.288,1.64805,1689.370299,4.625243802,3.327,Asteroid,MBA,N,N
306905 (2001 TR176),306905,2.325137754,2.736543534,2.530840644,0.081278484,2.116200481,4.26619445,306.2402728,2460740.342,1.31089,1470.603609,4.026293248,3.445,Asteroid,MBA,N,N
250219 (2002 VS86),250219,2.126268273,3.060884653,2.593576463,0.180179068,2.958065236,324.9241397,88.1168031,2460228.421,1.13879,1525.62224,4.176926052,3.393,Asteroid,MBA,N,N
580947 (2015 EE42),580947,2.572028267,2.835910152,2.70396921,0.048795283,4.852062514,280.4326923,88.92792482,2459677.436,1.57563,1624.056147,4.446423402,3.359,Asteroid,MBA,N,N
357100 (2001 TM143),357100,2.535433673,2.971574916,2.753504295,0.079197487,3.772607236,102.5644456,253.8970671,2460460.733,1.53324,1668.887509,4.56916498,3.337,Asteroid,MBA,N,N
527845 (2008 CL11),527845,1.955950024,2.695993906,2.325971965,0.159082717,5.219104324,108.3148708,2.586619052,2459599.242,0.971246,1295.702034,3.547438835,3.552,Asteroid,MBA,N,N
223727 (2004 RX116),223727,2.414461954,3.041474604,2.727968279,0.11492301,5.621522594,47.83064871,274.7386875,2459754.425,1.40971,1645.725509,4.50575088,3.339,Asteroid,MBA,N,N
533095 (2014 BP66),533095,2.811880975,2.899607019,2.855743997,0.015359578,6.611553331,134.7448999,85.14620787,2460669.865,1.81112,1762.695662,4.825997705,3.294,Asteroid,MBA,N,N
225620 (2001 AR34),225620,2.328921856,3.038214253,2.683568055,0.132154725,15.93540722,88.55212484,63.23404545,2460122.245,1.38616,1605.710868,4.396196765,3.308,Asteroid,MBA,N,N
516749 (2009 SY74),516749,1.843628903,2.546828832,2.195228868,0.160165516,4.108752071,92.69093383,205.343916,2459644.607,0.82817,1188.004634,3.252579421,3.649,Asteroid,MBA,N,N
 13773 (1998 TY17),13773,2.269776336,2.900163758,2.584970047,0.121933216,3.965500379,162.7729078,32.88485862,2460824.362,1.26877,1518.034702,4.156152503,3.409,Asteroid,MBA,N,N
227911 (2007 EC197),227911,2.320405421,2.812730564,2.566567993,0.095911183,5.470607232,198.5409574,240.1238916,2459735.497,1.34015,1501.853558,4.111850947,3.419,Asteroid,MBA,N,N
105501 (2000 QA232),105501,2.25284437,3.714965738,2.983905054,0.245001322,7.573410185,56.68244778,308.1325022,2459333.697,1.26031,1882.677476,5.154490011,3.199,Asteroid,MBA,N,N
343130 (2009 EU29),343130,2.670422622,3.630321969,3.150372295,0.15234697,14.6530146,16.23936461,102.4255448,2460674.796,1.73152,2042.40209,5.59179217,3.14,Asteroid,MBA,N,N
211074 (2002 CF241),211074,2.038931116,2.562517602,2.300724359,0.113787313,2.576552357,233.8820783,252.7844917,2459863.921,1.05453,1274.662804,3.489836561,3.582,Asteroid,MBA,N,N
254064 (2004 HW20),254064,2.046322208,3.406817448,2.726569828,0.249488428,9.307390227,63.86858765,175.8076633,2459757.352,1.03322,1644.460188,4.502286619,3.292,Asteroid,MBA,N,N
498713 (2008 TN90),498713,1.836317855,2.447465418,2.141891636,0.142665379,1.825696911,167.8618083,217.6714793,2460468.823,0.839666,1144.971481,3.13476107,3.699,Asteroid,MBA,N,N
185125 (2006 ST73),185125,2.068006569,2.508123453,2.288065011,0.096176656,3.103682206,82.49891706,193.0733576,2459989.039,1.05111,1264.156863,3.461072863,3.592,Asteroid,MBA,N,N
621943 (2011 SO319),621943,2.683891267,2.841339161,2.762615214,0.028496168,5.467166678,119.7874598,331.5284427,2459502.23,1.70073,1677.177493,4.591861718,3.334,Asteroid,MBA,N,N
114936 (2003 QH51),114936,2.118412854,2.622903736,2.370658295,0.106403121,6.886437579,39.60991815,41.27456473,2459827.971,1.13785,1333.220142,3.650157815,3.528,Asteroid,MBA,N,N
188954 (2007 EK114),188954,2.190400677,2.929042617,2.559721647,0.144281692,7.24328662,158.5460946,189.8734061,2459548.272,1.18333,1495.848253,4.095409318,3.41,Asteroid,MBA,N,N
114084 (2002 VT35),114084,2.629311104,3.222501917,2.92590651,0.101368723,2.292585094,163.6179353,247.7200632,2459863.338,1.63995,1828.054313,5.004939939,3.269,Asteroid,MBA,N,N
611497 (2006 WR214),611497,2.141701565,2.594541662,2.368121614,0.095611664,7.055963785,89.62051384,334.5915301,2460781.052,1.15666,1331.080831,3.644300702,3.53,Asteroid,MBA,N,N
290651 (2005 UB284),290651,2.845355333,3.399478394,3.122416864,0.088733037,4.517905534,165.0215242,167.2651006,2459404.403,1.83453,2015.277019,5.517527774,3.205,Asteroid,MBA,N,N
538714 (2016 FX66),538714,2.341703578,3.138429265,2.740066421,0.145384375,12.43561666,262.8687163,279.2224355,2460710.88,1.38089,1656.685468,4.535757612,3.301,Asteroid,MBA,N,N
268250 (2005 MS20),268250,2.100344557,2.549856199,2.325100378,0.096664997,3.092253198,297.6126179,13.32812953,2460067.994,1.08541,1294.973816,3.545445081,3.567,Asteroid,MBA,N,N
383525 (2007 DT6),383525,1.969096734,2.940769678,2.454933206,0.197902114,14.06404252,326.219428,16.36844898,2460480.569,0.962962,1404.940549,3.846517589,3.426,Asteroid,MBA,N,N
